time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score,fpsvalue
0,0,0,0,0,N/A,black,"(26.79646017699115, 27.219644072741417, 34.30825634542449)","(38.00660792951542, 40.374685336689744, 50.22435494021397)","(12.34265350877193, 13.021459899749374, 18.53140664160401)","(38.77216168173738, 38.359996908570984, 47.45722235103177)","(18.108341028008617, 17.209679901508157, 21.14873807325331)",90,0,0.998046875,3.2873062302067577
0,0,0,0,0,N/A,black,"(26.673182957393482, 27.19386928860613, 34.32650857914016)","(37.352422907488986, 40.16415488059356, 50.611175515882216)","(12.264158202523854, 12.977069867651585, 18.837180670975684)","(38.33186490455213, 38.457840636834376, 47.321508617358376)","(18.842259156663587, 17.28270236995999, 20.664589104339797)",90,0,0.998046875,3.2873062302067577
0,0,0,0,0,N/A,black,"(27.124741438749712, 27.422565693710258, 34.74754845629357)","(38.52133609132, 40.505477667969046, 51.92484486324983)","(13.002528154447253, 13.001915268520646, 19.489389412395617)","(38.58599555657703, 38.6721060292653, 46.37623534819582)","(18.389105952654564, 17.510763809086033, 21.199724201333026)",90,0,0.9990234375,3.2873062302067577
0,0,0,0,0,N/A,black,"(25.726801762114537, 26.674114537444932, 34.53873127753304)","(34.80815688503624, 37.894557339775474, 48.85505186869405)","(13.042489697314197, 15.038510729003837, 22.415731135427027)","(34.710090203482274, 34.88574225578631, 44.13404657016992)","(20.28928046989721, 18.871057967974266, 22.784910146143627)",90,0,0.9990234375,3.2873062302067577
0,0,0,0,0,N/A,black,"(27.944902219292462, 26.924247418149857, 35.844539661612835)","(28.968440502586844, 26.567553584626754, 36.3019955654102)","(26.412416851441243, 27.497856614929784, 39.57560975609756)","(29.719875145180023, 27.95346980255517, 34.48562717770035)","(26.669788037166086, 25.681983159117305, 33.0897212543554)",90,0,1.0,3.2873062302067577
0,0,0,0,0,N/A,black,"(20.913655516264953, 23.1454226449349, 32.85703640477448)","(15.091353332428397, 15.148581512148771, 20.053264558164788)","(14.779466652242116, 17.604181316600855, 24.65546059393087)","(18.99584634179449, 19.532211212162345, 27.595656305144562)","(34.75885757559366, 40.25306972467139, 59.055850056796665)",90,0,0.984375,3.2873062302067577
0,0,0,0,0,N/A,black,"(14.627016426317496, 17.94028871391076, 27.84531761479253)","(12.129714824972721, 13.815196555486743, 21.34942050782978)","(10.619407826830635, 13.343714058214633, 19.322421775929694)","(11.699681500486596, 14.183034002772125, 23.816715326314547)","(24.059261552980036, 30.41921023916954, 46.89271284909611)",90,0,0.94189453125,3.2873062302067577
0,0,0,0,0,N/A,black,"(19.939299719887956, 22.64262505002001, 32.356662665066025)","(11.925428892095558, 12.571685105018439, 19.485858585858587)","(20.19733846400513, 24.70623697290364, 36.73105659772327)","(30.559411952700543, 32.96201661872803, 41.40199744327261)","(17.048993288590605, 20.303691275167786, 31.779226589964846)",90,0,0.419677734375,3.279813381216165
0,-18.428,-13.042,86.248,-12.060699137577242,A,black,"(20.63904108151227, 22.195621050863824, 31.564212691815186)","(14.04180649948564, 13.174899236049042, 21.295714791642073)","(22.61416490486258, 26.85712607805631, 39.417899929527835)","(25.868440515009915, 26.479594580966147, 33.26747235015296)","(20.009649474881265, 22.23265770285638, 32.22468058064084)",90,0,0.970703125,3.279813381216165
0.28255438804626465,-22.877,-12.072,89.659,-14.31394532733732,A,black,"(19.954142061188403, 21.184340906816136, 30.630079571614452)","(15.912337770660262, 15.260701297834718, 23.83138157675241)","(24.53272945651086, 27.89772461882361, 40.38484636172555)","(10.408567710939845, 9.628665799219297, 15.202548960731324)","(28.962933306642643, 31.950271911386913, 43.101541387248524)",90,0,0.82470703125,3.279813381216165
0.5960755348205566,-25.434,-11.752,95.548,-14.905780216333179,A,black,"(22.945944980350124, 25.40772101147235, 34.60158786868326)","(35.22718156059979, 38.098946229028044, 50.63966444875999)","(18.295471465002453, 22.254272725832767, 32.304135713493736)","(19.530228263983954, 20.7866511731559, 27.165769953201107)","(18.774571143459045, 20.53076837786894, 28.339157017724485)",90,0,0.984375,3.279813381216165
0.9026691913604736,-27.126,-12.184,104.318,-14.57602910596689,A,black,"(25.79509134298881, 29.404229756418697, 38.85411043449638)","(43.41984858459513, 49.91084595128374, 64.19588545095458)","(21.591524028966425, 26.370095457537854, 35.18314680710994)","(13.807685977616853, 14.980957867017775, 21.711026991441738)","(24.361306780776825, 26.355019749835417, 34.32638248847926)",90,0,1.0,3.279813381216165
