time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score
0,0,0,0,0,N/A,dimgray,"(87.28669028340082, 86.74266194331983, 92.63263326585695)","(139.1226383265857, 140.00118083670716, 152.21221322537113)","(35.64304993252362, 31.967780026990553, 31.141025641025642)","(134.57338056680163, 137.4470310391363, 150.30600539811067)","(39.80769230769231, 37.554655870445345, 36.871288798920375)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(87.5538967611336, 86.74148110661268, 92.3144399460189)","(138.27682186234819, 140.07574224021593, 151.02968960863697)","(36.26197705802969, 31.777665317139, 30.899797570850204)","(135.30735492577597, 138.08232118758434, 150.5777665317139)","(40.36943319838057, 37.03019568151147, 36.750506072874494)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(88.3010752688172, 87.68951612903226, 93.03770908004779)","(139.04342431761788, 141.3917493796526, 152.4578163771712)","(39.21681141439206, 35.36817617866005, 34.36693548387097)","(132.0354262672811, 135.09879032258064, 146.9046658986175)","(43.0270737327189, 38.997983870967744, 38.47494239631337)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(88.05902397468662, 87.49154192527686, 93.90604843616892)","(140.05722891566265, 141.80496987951807, 154.1769578313253)","(37.74322289156626, 33.488453815261046, 33.600903614457835)","(132.8074651547366, 136.28017954169619, 149.30970942593905)","(41.727143869596034, 38.41081974958658, 38.534609024332624)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(87.50754422476587, 86.86121227887617, 93.55619146722164)","(138.24354838709678, 140.54112903225806, 152.27849462365592)","(38.34462365591398, 33.68521505376344, 35.14704301075269)","(131.8717237903226, 135.41204637096774, 147.36164314516128)","(41.668598790322584, 37.837953629032256, 39.45715725806452)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(88.26452905811624, 86.73160113330108, 92.5070831317808)","(137.98623063683306, 139.49340218014916, 151.11990820424555)","(39.37914285714286, 34.818285714285715, 33.994285714285716)","(132.17349397590363, 134.30736278447122, 145.7962516733601)","(43.93626666666667, 38.7512, 39.556533333333334)",90,0,0.9990234375
0,0,0,0,0,N/A,dimgray,"(86.29190445994504, 85.7295497780596, 92.24270767279644)","(135.49566687803846, 137.2726696258719, 149.28239272880998)","(36.865990276897065, 33.48848023673642, 33.21729021348552)","(131.02325089833016, 133.73028957937012, 146.95814838300572)","(41.78270978651448, 38.42675967025999, 39.51299936588459)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(87.24760734940375, 86.20963201801526, 92.07866318644761)","(136.68694736842104, 138.68252631578946, 150.32505263157896)","(37.61438456699518, 33.53029985321871, 32.34996854686517)","(133.4404, 135.4192, 147.6116)","(41.6101593625498, 37.590836653386454, 38.395617529880475)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(86.77003886962916, 85.91748082781805, 91.28112196659313)","(136.084, 137.648, 148.84105263157895)","(37.867687146152235, 33.72279303837283, 33.21870413084504)","(131.8341052631579, 134.70442105263157, 145.82547368421052)","(41.67037114699098, 37.99517718599287, 37.68588802684001)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(86.79136172100245, 85.77140164116211, 91.62724550898204)","(136.3711111111111, 138.05977777777778, 148.89022222222223)","(37.78574590526782, 33.56463036741921, 33.949756529437806)","(131.78844444444445, 133.9191111111111, 145.6737777777778)","(41.59694555112882, 37.94223107569721, 38.43868968570164)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.77850889118494, 85.30191962586329, 90.52177932459622)","(136.36155913978496, 138.44668458781362, 149.50739247311827)","(35.17938420348059, 31.84471218206158, 31.175145024542616)","(131.9176570458404, 134.78056027164686, 146.18357385398983)","(40.03233988585923, 36.52018600718664, 35.64996829422955)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(86.25610070680493, 84.55187535469226, 90.84171696847753)","(136.1296689303905, 137.99363327674024, 149.56769949066214)","(35.69625871908687, 31.33692665398436, 31.352779539209468)","(132.71592741935484, 134.3639112903226, 146.60604838709676)","(40.82510040160643, 34.92831325301205, 36.25020080321285)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.91959767206478, 83.93743674089069, 91.14264929149797)","(136.08426113360323, 136.8097165991903, 148.6637145748988)","(36.98127530364373, 31.903846153846153, 32.92864372469636)","(129.55566801619435, 131.63891700404858, 144.7527834008097)","(41.05718623481781, 35.397267206477736, 38.225455465587046)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.62764416111273, 84.22161692263113, 89.48803245436106)","(134.68627450980392, 136.61477761836443, 148.17790530846486)","(35.443200762086214, 31.891402714932127, 31.608716361038343)","(129.3231707317073, 132.1090785907859, 143.3701445347787)","(39.478857399910034, 36.668915879442196, 35.28295096716149)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.51402278702892, 83.87876132047911, 88.92813321647678)","(132.86855971896955, 134.9045667447307, 145.7494145199063)","(37.048396501457724, 33.84548104956268, 32.83381924198251)","(127.92271662763466, 129.49795081967213, 141.04537470725995)","(40.59096209912536, 37.661516034985425, 36.52857142857143)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.80717804363124, 83.54933145672062, 88.43033075299086)","(132.80991253644314, 134.20233236151603, 145.47871720116618)","(37.56413994169096, 33.44460641399417, 32.3131195335277)","(127.10666666666667, 128.99074829931973, 140.07809523809524)","(41.798639455782315, 37.59619047619048, 35.9134693877551)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.01955034213098, 84.23532095144998, 88.93717823395242)","(134.47935222672064, 136.41511470985157, 147.01943319838057)","(36.976075268817205, 32.67930107526882, 31.6244623655914)","(128.10804655870444, 131.38917004048582, 141.71330971659918)","(40.963961693548384, 36.88407258064516, 35.871975806451616)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.28537981269511, 84.01860041623308, 90.00221123829344)","(133.79220430107526, 135.65806451612903, 147.0247311827957)","(36.13548387096774, 33.20295698924731, 33.31182795698925)","(127.58845766129032, 130.1990927419355, 142.0587197580645)","(39.710181451612904, 37.065776209677416, 37.63432459677419)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.90160497397339, 83.53021978021978, 89.9303065355697)","(133.65326778484672, 134.89213418160787, 146.56506651243492)","(37.772122614227875, 33.330827067669176, 33.58675534991325)","(127.07894736842105, 129.31145170618854, 141.57634470792365)","(41.10208212839792, 36.58646616541353, 37.99305957200694)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.22090485888856, 82.40020366598777, 88.79524294442828)","(132.4142857142857, 132.70641399416908, 144.02944606413993)","(39.242740998838556, 33.413182346109174, 33.9390243902439)","(126.45189504373178, 127.43177842565598, 139.36297376093293)","(43.13414634146341, 36.4369918699187, 38.27961672473867)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(83.24213298222514, 81.72639894667545, 87.8604344963792)","(129.50503401360544, 130.66938775510204, 141.85687074829931)","(37.351292517006804, 33.348571428571425, 33.80380952380953)","(124.39132653061225, 125.31760204081633, 136.79030612244898)","(41.74413265306122, 37.605357142857144, 38.98698979591837)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(83.21214112081992, 82.47539583470206, 88.13290848170291)","(130.1730612244898, 131.81224489795918, 142.07673469387754)","(37.85013550135501, 33.95989159891599, 34.175338753387535)","(124.27066326530613, 126.97142857142858, 137.4484693877551)","(41.0005081300813, 37.578252032520325, 39.236280487804876)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.43713367366232, 83.82473057288712, 89.56428436377387)","(133.83275261324042, 135.38037166085945, 147.04974835462642)","(33.97173828881146, 30.664343786295007, 30.954897406116917)","(131.09885439763488, 133.02679231337768, 145.16149297856614)","(38.79656319290466, 36.15447154471545, 35.03991130820399)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.32083958020989, 84.0072316782785, 90.11614780844872)","(134.23762010347377, 135.3769401330377, 146.95048041389504)","(37.66102318733898, 33.6267942583732, 34.575634891424365)","(128.48746612466124, 129.9590108401084, 142.07147696476966)","(41.3582995951417, 37.5253036437247, 37.39608636977058)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.21759036144579, 84.13734939759036, 89.98666666666666)","(133.39390896921017, 134.9822623828648, 146.5321285140562)","(36.50635876840696, 34.29953145917001, 34.93875502008032)","(126.67562557924003, 129.4071671300587, 140.40654927401914)","(40.407167130058696, 37.93790546802595, 38.18443002780352)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.66885724717051, 83.78495801387368, 89.63490324936109)","(133.99899598393574, 135.14708835341366, 146.25878514056225)","(37.80296184738956, 32.940010040160644, 32.850401606425706)","(129.01417434443658, 130.21025277580912, 141.49114103472715)","(41.88660524450744, 36.87290337821876, 37.92983699503898)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(83.12393877424552, 81.91454421515772, 87.30773997645163)","(130.28125, 131.12090163934425, 142.10553278688525)","(37.59464285714286, 33.410714285714285, 33.19719387755102)","(124.71359691417551, 125.98601735776278, 137.0115718418515)","(40.35294117647059, 37.55078031212485, 37.37046818727491)",90,0,1.0
0,0,0,0,0,N/A,darkslategray,"(83.11675032533928, 81.36803619012208, 86.7100452376526)","(129.51203893442624, 130.5076844262295, 140.40701844262296)","(37.80280612244898, 33.59515306122449, 32.99107142857143)","(123.76880424300867, 125.03929604628736, 136.96311475409837)","(41.791116446578634, 36.777430972388956, 36.8890756302521)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(82.66734693877551, 81.98810353409657, 87.42498755599802)","(129.1961224489796, 130.74530612244897, 141.16285714285715)","(35.607142857142854, 31.908979591836733, 31.704897959183672)","(126.1865889212828, 128.9131195335277, 139.44509232264335)","(39.654227405247816, 36.3220602526725, 37.29271137026239)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.13961840628507, 83.41941638608306, 88.90022446689113)","(132.77013045434097, 134.5114709851552, 145.59514170040487)","(35.96662186379928, 32.566756272401435, 32.3328853046595)","(128.1273054430949, 130.23009446693658, 141.2004048582996)","(40.067876344086024, 36.76411290322581, 36.9119623655914)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.20069124423964, 83.64239631336406, 88.61013824884793)","(133.2165559772296, 135.26778937381405, 146.02087286527515)","(36.49573055028463, 32.54103415559772, 31.18643263757116)","(129.18817204301075, 130.7269265232975, 141.372311827957)","(41.86402329749104, 36.06294802867384, 35.86021505376344)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.0593984962406, 83.72706766917294, 89.35731636784269)","(132.92855441771852, 135.1286020481067, 146.7687544653489)","(34.978566325315555, 32.50369135508454, 32.276970707311264)","(128.18870895186686, 130.56882591093117, 142.00404858299595)","(40.13000449842555, 36.71704903283851, 36.397885739991004)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.99135795673475, 83.13706170528981, 89.41206583365442)","(133.7952380952381, 135.41541950113378, 147.46054421768707)","(35.980578139114726, 30.573170731707318, 31.570460704607047)","(129.67110633727174, 131.6184747583244, 143.40386680988183)","(40.87719298245614, 35.324561403508774, 35.66730851519041)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.64067550629989, 83.29362095125008, 87.40273105086088)","(133.17704918032786, 134.9775956284153, 144.8691256830601)","(37.590204081632656, 33.02068027210884, 31.011156462585035)","(127.45440573770492, 129.46183401639345, 139.75128073770492)","(40.79438775510204, 36.18877551020408, 34.48010204081633)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.4476181014356, 82.83026178530625, 88.4041031245343)","(132.78061224489795, 134.16183673469388, 146.02959183673468)","(34.96869918699187, 30.193292682926828, 30.535365853658536)","(130.10456754130223, 131.8861030126336, 142.4717201166181)","(40.25474254742547, 35.415795586527295, 35.01103368176539)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.03559063136456, 83.45549898167006, 89.24307535641547)","(133.39857142857142, 135.60795918367347, 146.77326530612245)","(33.93414634146342, 30.869512195121953, 30.921951219512195)","(129.88836734693876, 132.41836734693877, 143.70530612244897)","(39.30833333333333, 35.33719512195122, 36.0270325203252)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.65336048879837, 83.33345213849287, 90.04205702647658)","(134.45244897959185, 136.0238775510204, 148.43142857142857)","(35.44979674796748, 29.495934959349594, 31.364634146341462)","(130.2342857142857, 133.36979591836734, 144.86938775510205)","(38.864634146341466, 34.86178861788618, 35.9630081300813)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.39546843177189, 84.07179226069246, 89.68961303462322)","(134.8530612244898, 136.96714285714285, 148.52224489795918)","(34.2229674796748, 30.62439024390244, 30.579674796747966)","(131.22489795918366, 133.8904081632653, 145.51448979591837)","(37.676422764227645, 35.22276422764228, 34.608130081300814)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.16964779642264, 84.29411764705883, 89.78595795685045)","(135.80728011825573, 137.42184035476717, 148.90816703621581)","(35.1013986013986, 29.695988222304013, 29.13617960986382)","(132.23965262379897, 134.95177383592016, 146.69290465631929)","(37.92583732057416, 35.52705189547295, 34.876334192123664)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.79979006936838, 83.3569733479372, 89.16767068273093)","(133.57101131799928, 134.95454545454547, 146.6631982475356)","(35.48995983935743, 30.21997079225995, 30.552391383716685)","(130.3510405257393, 133.06279664110988, 144.0142387732749)","(39.78714859437751, 35.190580503833516, 35.4408543263965)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.90585933772307, 83.87737379520946, 89.45982441072621)","(133.72920252438325, 135.58864027538726, 147.18512143813348)","(35.583619047619045, 31.04438095238095, 30.60857142857143)","(130.29757123733026, 133.07420156817747, 144.22164849875693)","(40.38990476190476, 36.20590476190476, 36.27390476190476)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.2450045709808, 83.30730050933786, 88.75179574245789)","(132.3349527665317, 134.58245614035087, 145.47476383265857)","(36.887719298245614, 33.205128205128204, 32.78812415654521)","(126.4127024291498, 128.98481781376518, 139.85425101214574)","(41.39043522267207, 36.53011133603239, 36.9375)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(84.9162330905307, 83.67872008324662, 88.9233220603538)","(133.33279569892474, 135.4247311827957, 146.3959677419355)","(38.7508064516129, 33.76236559139785, 32.60672043010753)","(126.57711693548387, 128.79586693548387, 140.51008064516128)","(41.14490927419355, 36.84627016129032, 36.25277217741935)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.1061971061971, 83.94321594321595, 88.8959868959869)","(134.140350877193, 136.01461988304092, 147.26608187134502)","(36.61133512544803, 32.09587813620072, 31.71706989247312)","(128.51864479011294, 130.6722778606435, 141.47751971020668)","(41.54520373514431, 37.38921901528013, 35.62096774193548)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.42123942123942, 83.79268359268359, 89.37979797979798)","(135.4919028340081, 136.26090868196133, 147.78879892037787)","(37.75268817204301, 32.152553763440864, 31.839381720430108)","(128.38120605156615, 130.28361389303217, 141.39867888344344)","(40.550084889643465, 36.90513582342954, 36.97092529711375)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.73718501485101, 84.3665804349909, 90.30233783654307)","(136.20122887864824, 138.32757296466974, 149.67780337941628)","(35.97246127366609, 31.799388028303692, 31.04589787722318)","(130.4886712749616, 131.7837941628264, 144.4375960061444)","(40.668770319372726, 35.96270797475617, 36.50392044367948)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(86.3025761582917, 84.34552845528455, 90.17220099911843)","(136.30180722891566, 137.735140562249, 148.90642570281125)","(37.80381526104418, 32.30682730923695, 31.38875502008032)","(129.42034805890228, 131.10786001147446, 142.6934404283802)","(41.755785044941675, 36.29661503155479, 37.69783897494741)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.5074297188755, 85.04317269076306, 90.66124497991967)","(136.24598393574297, 138.45843373493975, 149.74357429718876)","(36.60281124497992, 32.689558232931724, 31.53714859437751)","(128.1136546184739, 131.12690763052208, 143.3761044176707)","(41.06726907630522, 37.897791164658635, 37.988152610441766)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.4171686746988, 85.23800758589915, 90.80884649709951)","(136.25211958946898, 138.20325747434183, 149.86724676483712)","(36.38621151271754, 33.56024096385542, 33.18875502008032)","(127.41923248549755, 130.01472556894242, 141.9578313253012)","(41.611111111111114, 39.17380633645694, 38.22155287817938)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.83664387278846, 85.4245088461956, 90.9066536415934)","(136.40093708165998, 138.5053547523427, 149.8937974118697)","(36.73650156180277, 33.52565818830879, 33.82284694332887)","(128.429507503699, 130.91693088142043, 141.64743183259353)","(41.856689917565, 38.81230183893469, 38.36271401395054)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.64984501604219, 84.94910000543803, 90.8097232040894)","(135.46818996415772, 137.88194444444446, 149.10528673835125)","(37.56336456938867, 33.068942436412314, 34.15484158857653)","(127.62584889643463, 130.66171477079797, 141.67084040747028)","(42.39124920735574, 38.62418093426337, 38.82033396744874)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(85.68388663967612, 85.05206477732794, 91.0187044534413)","(135.69846153846154, 138.08356275303643, 149.02008097165992)","(34.494412955465585, 30.911578947368422, 31.208744939271256)","(131.81813765182187, 134.33894736842106, 146.4323886639676)","(40.724534412955464, 36.87417004048583, 37.41360323886639)",90,0,1.0
