time,x,y,z,angle_xz,tag,color,rgb,servo_angle
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(15.84471853257432, 25.13050534305403, 33.46689720030627)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(15.698402756028813, 24.77708226877874, 32.91136037714079)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(15.78499542162657, 24.584995421626573, 32.68273953217348)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(15.987371175084485, 24.95953493052469, 33.03461606191981)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(17.083320514135302, 26.98454859330667, 35.52618534851126)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(19.370497620439174, 29.66105869583368, 38.47359939884779)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.23079506802721, 30.864451530612246, 39.975102040816324)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(21.89035704486212, 33.30494580875292, 42.931330600905476)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(22.69130518926432, 34.3546979600095, 44.038846908345576)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(23.98786109537711, 35.69747287699882, 45.54981046577491)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(24.416964376850057, 35.08071348371951, 45.375106325065495)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(24.908338895977153, 35.64248958588581, 46.06778257526469)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(25.181518566445135, 35.17437005582288, 45.52771670624102)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(23.330688829089, 32.61599993436597, 42.61022003806774)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.439925675314583, 29.550574084199017, 39.13957666171991)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.062328810617444, 29.118468344516646, 38.707613826386975)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(15.90604344288251, 25.28380171318398, 33.86904203593919)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(11.904530168915, 20.991171582080323, 28.48624328398593)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(11.580000960462204, 19.95280067084591, 27.252956191841243)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(10.749631463697385, 19.146527171501766, 26.534134333271314)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(9.61289037843037, 17.896983678499502, 25.438418647990623)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(10.544849280558758, 17.341976180796685, 24.864779035902085)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(11.24538077403246, 18.550827912477825, 25.755204021289178)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(11.54469042996985, 18.523271102666833, 25.332393677804856)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(13.200158317690834, 20.30992525000167, 27.05454612255259)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(16.54865782878248, 24.32362485160269, 32.144951193773906)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(18.852848394878457, 27.030480608647245, 35.468606420486175)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(19.535744261153763, 27.806787986617415, 36.74875940358545)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(21.896123409796655, 31.333708971918927, 40.40718387926141)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(26.054304140180943, 35.60614889180372, 44.56391046984832)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(26.90492945326279, 36.91108024691358, 46.09727513227513)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(25.146935538688115, 35.804628790453535, 44.90114138438881)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(25.69030741715281, 37.02890638899553, 46.96100399838941)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(27.595361671075434, 40.39053178874396, 51.26749977196023)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(26.17128856220069, 39.33186230834911, 49.61519007313361)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(26.038003371935545, 38.941087863795914, 48.99338511004855)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(27.122296615867324, 40.13844688480502, 50.51962404751232)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(26.017260069152417, 39.01401270909261, 49.09391178394542)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(27.302726162394997, 40.94967694416215, 51.50502531303318)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(27.88206380131922, 41.474725945400344, 52.277467665078284)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(26.09962949131221, 38.95315079801871, 49.51443706266216)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(24.784357424913246, 36.67316321646524, 46.677112001914566)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(24.35057194899818, 36.35653673345477, 46.53697632058288)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(24.747674846061944, 36.987395459976106, 47.23352633030052)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(24.661399871309072, 36.694479695431475, 47.089605526560376)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(23.311041904534687, 35.07193554983726, 45.16302125048994)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(21.401469511383304, 32.98327453068833, 42.613416988416986)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(20.740344172953865, 31.61838616761861, 40.71070569366479)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(23.926668956734474, 34.228220617312914, 44.69132678709072)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(26.204756450446105, 37.116073581590825, 48.47425850012057)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(26.54193530143649, 37.48635416161714, 48.905731413705624)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(25.531876288336587, 37.08371542555276, 48.100002351336734)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(25.104410943606922, 36.60976379481951, 47.92637503135646)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,darkslategray,"(23.10430474203643, 34.36271764422691, 45.17955147235818)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(19.634030721546104, 29.13100718659313, 38.799622437971955)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(18.348461901614577, 27.678236238315552, 36.95584175243131)",0
